"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","bonds_outstanding","loans_outstanding","notes_outstanding","population","urban_pop","pct_urban_pop","median_hh_income_21","url"
"70","MA","Massachusetts",149462,"25000",2021,"massachusetts","General Purpose",131059556000,14272168000,47141778000,0,19694477000,0,49237322000,0,984935000,95181525000,94323492000,-79290379000,45393477000,0,0,7029949,6416895,91.2798116962121,89577,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Commonwealth%20of%20Massachusetts/MA%20Commonwealth%20of%20Massachusetts%202021.pdf"
"71","MD","Maryland",149463,"24000",2021,"maryland","General Purpose",70729931000,11279016000,20663518000,0,15681628000,0,61142179000,0,412144000,61056711000,63281519000,-34692486000,21512555000,0,0,6177213,5288760,85.6170992018421,90129,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MD/State%20of%20Maryland/MD%20State%20of%20Maryland%202021.pdf"
"72","MO","Missouri",148599,"29000",2021,"missouri","General Purpose",18579166000,2539102000,7482744000,0,3275006000,0,49666805000,0,196555000,35221851000,38635951000,0,2310803000,0,0,6154920,4275663,69.4674806938782,61815,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/State%20of%20Missouri/MO%20State%20of%20Missouri%202021.pdf"
"73","MS","Mississippi",95852,"28000",2021,"mississippi","General Purpose",13476966000,2583039000,3482249000,0,176455000,0,30241359000,0,0,21839200000,23893800000,0,4743624000,0,1084932000,2961288,1370790,46.2904711106248,48871,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MS/State%20of%20Mississippi/MS%20State%20of%20Mississippi%202021.pdf"
"74","MT","Montana",64951,"30000",2021,"montana","General Purpose",5563416000,1766702000,2959075000,36545000,143844000,0,15684545000,0,117654000,9282102000,10149852000,-87238000,164409000,0,97528000,1084197,579177,53.4185247527035,63357,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MT/State%20of%20Montana/MT%20State%20of%20Montana%202021.pdf"
"75","NC","North Carolina",40620,"37000",2021,"north carolina","General Purpose",29389268000,9474875000,3122174000,0,5429965000,9458000,95776578000,0,623072000,66071685000,75234240000,6957107000,8983578000,0,226176000,10439414,6964727,66.7158553738974,61997,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/State%20of%20North%20Carolina/NC%20State%20of%20North%20Carolina%202021.pdf"
"76","IN","Indiana",196751,"18000",2021,"indiana","General Purpose",18873711000,6347078000,11392203000,0,98219000,0,38207125000,0,207820000,46967068000,51623118000,0,0,0,0,6785668,4829686,71.1762739760266,62723,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IN/State%20of%20Indiana/IN%20State%20of%20Indiana%202021.pdf"
"77","NJ","New Jersey",40624,"34000",2021,"new jersey","General Purpose",262003072072,13172773909,95235061386,614336,101605641478,0,68747889935,0,615000000,93538816036,97297109222,-216026481642,26668000000,1279000000,0,9289031,8708779,93.7537369493403,89227,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/State%20of%20New%20Jersey/NJ%20State%20of%20New%20Jersey%202021.pdf"
"78","ND","North Dakota",1241002,"38000",2021,"north dakota","General Purpose",10188478469,5110750872,1671265000,31122000,42116000,0,38943465036,0,93441000,9831987470,13336173518,13379876282,1805007000,0,215145000,779091,474989,60.9668409716928,67603,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ND/State%20of%20North%20Dakota/ND%20State%20of%20North%20Dakota%202021.pdf"
"79","NV","Nevada",35504,"32000",2021,"nevada","General Purpose",13758375000,6954942000,2354763000,0,882306000,0,24215809000,0,128833000,19931756000,20124503000,0,2992919000,0,0,3104624,2921203,94.0923090599991,66194,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/State%20of%20Nevada/NV%20State%20of%20Nevada%202021.pdf"
"80","RI","Rhode Island",38202,"44000",2021,"rhode island","General Purpose",10147273000,2702862000,3693920000,0,345350000,11226000,10041109000,0,89157000,12335620000,12995210000,-4618321000,3084068000,0,0,1097371,999191,91.0524987265111,73324,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/RI/State%20of%20Rhode%20Island/RI%20State%20of%20Rhode%20Island%202021.pdf"
"81","SD","South Dakota",38382,"46000",2021,"south dakota","General Purpose",1472340000,636370000,0,898000,0,0,9556840000,0,70074000,5833611000,6580233000,1786634000,556179000,0,0,886677,507347,57.2195649550508,66843,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SD/State%20of%20South%20Dakota/SD%20State%20of%20South%20Dakota%202021.pdf"
"82","SC","South Carolina",38235,"45000",2021,"south carolina","General Purpose",15940670000,4761001000,4433241000,0,3665935000,0,43339383000,0,209452000,33589622000,37882577000,0,1779886000,0,71178000,5118429,3477869,67.948030888408,59447,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SC/State%20of%20South%20Carolina/SC%20State%20of%20South%20Carolina%202021.pdf"
"83","TN","Tennessee",38453,"47000",2021,"tennessee","General Purpose",9053756000,3985378000,1638313000,24146000,561603000,0,54501665000,0,348948000,41379437000,46054090000,10726986000,1771713000,0,207343000,6910786,4577282,66.2333667108485,59698,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/State%20of%20Tennessee/TN%20State%20of%20Tennessee%202021.pdf"
"84","TX","Texas",38611,"48000",2021,"texas","General Purpose",273949398000,44435834000,76785107000,0,73972610000,0,444107066000,0,2118895000,214764661000,254147623000,0,59870422000,6970309000,4524991000,29145428,24400697,83.7202752191118,66959,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/State%20of%20Texas/TX%20State%20of%20Texas%202021.pdf"
"85","OR","Oregon",37525,"41000",2021,"oregon","General Purpose",23586456000,3522720000,5019150000,0,120715000,17677000,45339673000,0,336775000,41902530000,44699816000,0,12037802000,66835000,295820000,4237291,3410984,80.4998329107328,71441,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/State%20of%20Oregon/OR%20State%20of%20Oregon%202021.pdf"
"86","VT","Vermont",39343,"50000",2021,"vermont","General Purpose",7550556312,985651963,3043700350,0,2660856831,0,6455181544,0,44879014,8799556692,9063460054,0,711491377,0,0,643085,225850,35.1202111100226,72415,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VT/State%20of%20Vermont/VT%20State%20of%20Vermont%202021.pdf"
"87","UT","Utah",39282,"49000",2021,"utah","General Purpose",7729825000,2806348000,411417000,0,608000,0,40354202000,0,217280000,18104427000,21769260000,4411826000,3911629000,0,134000,3271614,2937303,89.7814107768149,79449,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/State%20of%20Utah/UT%20State%20of%20Utah%202021.pdf"
"88","VA","Virginia",39392,"51000",2021,"virginia","General Purpose",34379093000,15040531000,5234981000,0,1230725000,0,72053311000,0,361096000,64909123000,69485315000,0,7505396000,185545000,0,8631384,6528313,75.6345238827615,80926,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Commonwealth%20of%20Virginia/VA%20Commonwealth%20of%20Virginia%202021.pdf"
"89","NE","Nebraska",35432,"31000",2021,"nebraska","General Purpose",3885879000,2770566000,464824000,196308000,22304000,0,21141065000,0,140201000,12251781000,14280127000,0,0,0,0,1961489,1432003,73.005357113725,66949,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NE/State%20of%20Nebraska/NE%20State%20of%20Nebraska%202021.pdf"
"90","WA","Washington",39528,"53000",2021,"washington","General Purpose",86950922000,10068030000,2509635000,2467388000,6051091000,0,116252761000,0,967603000,85014689000,88669804000,0,27731386000,0,0,7705247,6424035,83.3718458807667,84155,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/State%20of%20Washington/WA%20State%20of%20Washington%202021.pdf"
"91","NH","New Hampshire",35545,"33000",2021,"new hampshire","General Purpose",6596112000,1484817000,1231186000,0,2197650000,0,8929945000,0,104004000,9693874000,10422044000,-2562553000,1153302000,2704000,196238000,1377518,803420,58.323273049061,88268,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NH/State%20of%20New%20Hampshire/NH%20State%20of%20New%20Hampshire%202021.pdf"
"92","PA","Pennsylvania",37697,"42000",2021,"pennsylvania","General Purpose",88111700000,26705351000,15638886000,0,20243943000,0,91304334000,0,934388000,120314452000,127924673000,0,16320590000,0,0,13002689,9941070,76.4538903458512,68931,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Commonwealth%20of%20Pennsylvania/PA%20Commonwealth%20of%20Pennsylvania%202021.pdf"
"93","WI","Wisconsin",39818,"55000",2021,"wisconsin","General Purpose",28571435000,10165101000,0,1756036000,1327648000,249006000,60482041000,0,2716624000,46600244000,49808866000,-6519443000,12824044000,12824044000,217939000,5893725,3953691,67.0831383517162,67150,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/State%20of%20Wisconsin/WI%20State%20of%20Wisconsin%202021.pdf"
"94","WV","West Virginia",39745,"54000",2021,"west virginia","General Purpose",13009788000,516932000,3450088000,99169000,285156000,0,23819363000,0,98971000,15967711000,17937193000,0,3596081000,0,0,1793755,800857,44.647926427595,51122,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WV/State%20of%20West%20Virginia/WV%20State%20of%20West%20Virginia%202021.pdf"
"95","WY","Wyoming",40122,"56000",2021,"wyoming","General Purpose",9272163993,6035179638,432262923,970439,527492619,0,32081120603,0,64129637,5714795363,8345118535,3999764181,11047303,0,0,576837,357750,62.017748083994,66508,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WY/State%20of%20Wyoming/WY%20State%20of%20Wyoming%202021.pdf"
"96","DE","Delaware",32212,"10000",2021,"delaware","General Purpose",19185075000,2491186000,1726785000,8830000,9564690000,0,16440516000,4944436000,242235000,13303770000,13557188000,-8387335000,3894611000,243447000,18769000,989957,817817,82.6121170000849,71636,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/DE/State%20of%20Delaware/DE%20State%20of%20Delaware%202021.pdf"
"97","OH","Ohio",36835,"39000",2021,"ohio","General Purpose",56784830000,18006191000,3644138000,57300000,633413000,348900000,91083752000,0,625038000,95289768000,99447285000,6150545000,18697205000,0,0,11799374,9001099,76.2840685428674,62286,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/State%20of%20Ohio/OH%20State%20of%20Ohio%202021.pdf"
"98","MN","Minnesota",34704,"27000",2021,"minnesota","General Purpose",24774908000,7261740000,3239396000,0,687901000,0,52272292000,29742288000,561800000,56725995000,59996799000,0,8332095000,1199325000,0,5706504,4101754,71.878705208487,77712,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/State%20of%20Minnesota/MN%20State%20of%20Minnesota%202021.pdf"
"99","NM","New Mexico",82166,"35000",2021,"new mexico","General Purpose",20216469000,4117189000,9465093000,16932000,1419224000,0,58617130000,15346023000,208090000,27485101000,35714206000,-5995099000,3538922000,207702000,9325000,2117527,1578552,74.5471357558505,54304,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/State%20of%20New%20Mexico/NM%20State%20of%20New%20Mexico%202021.pdf"
"100","OK","Oklahoma",37320,"40000",2021,"oklahoma","General Purpose",7950765000,3747365000,991030000,17357000,149641000,35328000,32000426000,12027079000,186022000,27501193000,29320747000,5869347000,2717822000,NA,56330000,3959346,2558611,64.6219470706451,55829,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/State%20of%20Oklahoma/OK%20State%20of%20Oklahoma%202021.pdf"
"101","DE","Delaware",32212,"10000",2022,"delaware","General Purpose",17470769000,2150773500,392347000,1215401000,9319243000,0,19049452000,6308650000,226132200,11455407000,13284872000,-6950619000,3829645600,266615000,0,989957,817817,82.6121170000849,71636,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/DE/State%20of%20Delaware/DE%20State%20of%20Delaware%202022.pdf"
"102","AR","Arkansas",49082,"05000",2022,"arkansas","General Purpose",10589316000,2815654000,809251000,0,1556019000,0,35503018000,14836593000,480268000,25897732000,29551130000,0,3114727000,0,243052000,3011555,1670677,55.476131022034,52577,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AR/State%20of%20Arkansas/AR%20State%20of%20Arkansas%202022.pdf"
"103","GA","Georgia",1265711,"13000",2022,"georgia","General Purpose",40723358000,15133639000,3680849000,236197000,5284431000,552364000,87837882000,42437008000,728599000,65650334000,77881358000,0,12150832000,2505252000,0,10711937,7933986,74.0669729426354,66507,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/State%20of%20Georgia/GA%20State%20of%20Georgia%202022.pdf"
"104","CT","Connecticut",149448,"09000",2022,"connecticut","General Purpose",97471207000,7972469000,36132877000,0,20916477000,0,48109469000,21004440000,721487000,40578862000,44357964000,-64629884000,29766162000,175287000,0,3605942,3110153,86.2507293513155,83628,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CT/State%20of%20Connecticut/CT%20State%20of%20Connecticut%202022.pdf"
"105","AK","Alaska",31574,"02000",2022,"alaska","General Purpose",12992621000,7970975000,2385726000,50916000,0,1978984000,104675321000,92208723000,197205000,9850996000,7917502000,18823743000,1260959000,0,1069000,733378,475967,64.899487449396,78437,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AK/State%20of%20Alaska/AK%20State%20of%20Alaska%202022.pdf"
"106","CO","Colorado",31946,"08000",2022,"colorado","General Purpose",37103515000,14785219000,8410864000,0,1567351000,0,61214825000,30383358000,704550000,45060065000,47079793000,0,4903124000,0,999002000,5773733,4966936,86.0267065531822,82228,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/State%20of%20Colorado/CO%20State%20of%20Colorado%202022.pdf"
"107","IA","Iowa",1036991,"19000",2022,"iowa","General Purpose",9689205000,59175000,287823000,128969000,453731000,0,36381382000,13069040000,591363000,27434877000,31029959000,6382850000,3214006000,40878000,0,3190372,2014831,63.1535411734505,65645,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IA/State%20of%20Iowa/IA%20State%20of%20Iowa%202022.pdf"
"108","ID","Idaho",32673,"16000",2022,"idaho","General Purpose",4430518000,2313910000,23641000,0,108492000,0,24354114000,4205616000,94466000,12540092000,14519523000,4339725000,786488000,0,522412000,1839092,1273437,69.2421752742909,66318,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ID/State%20of%20Idaho/ID%20State%20of%20Idaho%202022.pdf"
"109","KS","Kansas",33447,"20000",2022,"kansas","General Purpose",10127943000,3327238000,1688067000,0,51820000,0,26284361000,10132140000,117062000,21094701000,23645197000,0,3925041000,0,0,2937847,2124059,72.2990387626452,64128,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/State%20of%20Kansas/KS%20State%20of%20Kansas%202022.pdf"
"110","KY","Kentucky",90208,"21000",2022,"kentucky","General Purpose",38790928000,3063688000,25034578000,0,2761751000,0,41179616000,11046129000,275672000,32938645000,41145939000,0,5106850000,0,550050000,4505893,2644856,58.6984524070561,55532,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KY/Commonwealth%20of%20Kentucky/KY%20Commonwealth%20of%20Kentucky%202022.pdf"
"111","MD","Maryland",149463,"24000",2022,"maryland","General Purpose",60368151000,8761664000,13366859000,0,13434828000,0,69053742000,48636608000,413728000,55790349000,66355161000,-26406024000,16791067000,0,0,6177213,5288760,85.6170992018421,90129,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MD/State%20of%20Maryland/MD%20State%20of%20Maryland%202022.pdf"
"112","FL","Florida",32221,"12000",2022,"florida","General Purpose",61828638000,11499144000,3506978000,0,7283350000,0,204321276000,10258964000,811959000,107066144000,132913030000,8890639000,17905758000,0,5502000,21538226,19714806,91.534194591216,63054,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/State%20of%20Florida/FL%20State%20of%20Florida%202022.pdf"
"113","ND","North Dakota",1241002,"38000",2022,"north dakota","General Purpose",9629813391,5106600721,535009808,31759726,28401715,0,40117070762,6023232465,91822000,9571845154,10069386442,0,2286788000,0,152510000,779091,474989,60.9668409716928,67603,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ND/State%20of%20North%20Dakota/ND%20State%20of%20North%20Dakota%202022.pdf"
"114","NC","North Carolina",40620,"37000",2022,"north carolina","General Purpose",31504536000,12160266000,1502331000,31046000,6397613000,3354000,109276007000,39435502000,598458000,68227210000,79555030000,0,8789935000,0,229530000,10439414,6964727,66.7158553738974,61997,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/State%20of%20North%20Carolina/NC%20State%20of%20North%20Carolina%202022.pdf"
"115","MN","Minnesota",34704,"27000",2022,"minnesota","General Purpose",22917985000,8517624000,1692383000,0,721365000,0,60650937000,37335704000,567430000,51379767000,62108831000,7470168000,8749227000,67173000,0,5706504,4101754,71.878705208487,77712,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/State%20of%20Minnesota/MN%20State%20of%20Minnesota%202022.pdf"
"116","IL","Illinois",1267369,"17000",2022,"illinois","General Purpose",247942779000,26518751000,139846404000,0,46611408000,0,76209709000,45363713000,440683000,104891623000,122045622000,0,30696448000,0,10033000,12812545,11137590,86.9274774306482,72215,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/State%20of%20Illinois/IL%20State%20of%20Illinois%202022.pdf"
"117","MO","Missouri",148599,"29000",2022,"missouri","General Purpose",20075010000,5126640000,6458736000,0,3177080000,0,57445965000,22741111000,198906000,33533714000,38527813000,-1667558,2114352000,0,0,6154920,4275663,69.4674806938782,61815,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/State%20of%20Missouri/MO%20State%20of%20Missouri%202022.pdf"
"118","MT","Montana",64951,"30000",2022,"montana","General Purpose",4907686000,2097687000,1926586000,59202000,120548000,0,18193420000,6940337000,110898000,8019855000,9695767000,0,224961000,0,6963000,1084197,579177,53.4185247527035,63357,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MT/State%20of%20Montana/MT%20State%20of%20Montana%202022.pdf"
"119","NE","Nebraska",35432,"31000",2022,"nebraska","General Purpose",4658981000,3931094000,93694000,626992000,24606000,0,24270224000,4168064000,144018000,11734710000,13311159000,3359612000,0,0,0,1961489,1432003,73.005357113725,66949,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NE/State%20of%20Nebraska/NE%20State%20of%20Nebraska%202022.pdf"
"120","NH","New Hampshire",35545,"33000",2022,"new hampshire","General Purpose",6359392000,1850146000,850545000,0,2022441000,0,9970800000,3959191000,99027000,8466999000,9714109000,-1643056000,1090588000,0,198526000,1377518,803420,58.323273049061,88268,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NH/State%20of%20New%20Hampshire/NH%20State%20of%20New%20Hampshire%202022.pdf"
"121","NJ","New Jersey",40624,"34000",2022,"new jersey","General Purpose",224574201619,12009053193,75075280124,1609824,88854449562,0,75792318349,43336250589,627200000,82409829204,97350659517,-204246015529,23615600000,2513100000,0,9289031,8708779,93.7537369493403,89227,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/State%20of%20New%20Jersey/NJ%20State%20of%20New%20Jersey%202022.pdf"
"122","NY","New York",42220,"36000",2022,"new york","General Purpose",245485000000,81459000000,513000000,0,67729000000,17000000,260647000000,43768000000,1752000000,278723000000,298881000000,0,4399000000,0,0,20201230,17665166,87.4459099038876,74230,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/State%20of%20New%20York/NY%20State%20of%20New%20York%202022.pdf"
"123","NV","Nevada",35504,"32000",2022,"nevada","General Purpose",11951377000,5596195000,1517054000,0,912584000,0,25409855000,11184236000,117552000,18913683000,21329663000,-492488000,3205081000,0,0,3104624,2921203,94.0923090599991,66194,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/State%20of%20Nevada/NV%20State%20of%20Nevada%202022.pdf"
"124","OK","Oklahoma",37320,"40000",2022,"oklahoma","General Purpose",9140042000,5139232000,75425000,1087517000,157594000,104422000,38667150000,17033001000,190316000,26823206000,30489530000,8800425000,3157937000,0,109952000,3959346,2558611,64.6219470706451,55829,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/State%20of%20Oklahoma/OK%20State%20of%20Oklahoma%202022.pdf"
"125","LA","Louisiana",90240,"22000",2022,"louisiana","General Purpose",37973068000,14376799000,4890631000,0,6858087000,0,47787993000,29123232000,237696000,40152271000,43813677000,0,8105498000,0,22083000,4657749,3332237,71.5416669439818,52090,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/LA/State%20of%20Louisiana/LA%20State%20of%20Louisiana%202022.pdf"
"126","OH","Ohio",36835,"39000",2022,"ohio","General Purpose",53399275000,17360425000,2200534000,78800000,380714000,666655000,96693208000,41886308000,626690000,84391716000,92740138000,1104765000,17706873000,0,0,11799374,9001099,76.2840685428674,62286,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/State%20of%20Ohio/OH%20State%20of%20Ohio%202022.pdf"
"127","SC","South Carolina",38235,"45000",2022,"south carolina","General Purpose",18760755000,7784270000,3671799000,0,4178946000,0,48202033000,16641514000,215644000,32988241000,38147313000,-827664000,1676480000,0,70819000,5118429,3477869,67.948030888408,59447,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SC/State%20of%20South%20Carolina/SC%20State%20of%20South%20Carolina%202022.pdf"
"128","ME","Maine",33873,"23000",2022,"maine","General Purpose",8461350000,1504499000,1413826000,20087000,2577091000,0,11874823000,5295537000,72214000,12941312000,13568956000,NA,986000000,270449000,NA,1362341,526309,38.6321813853764,64823,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ME/State%20of%20Maine/ME%20State%20of%20Maine%202022.pdf"
"129","MA","Massachusetts",149462,"25000",2022,"massachusetts","General Purpose",119941152000,5731466000,34806645000,0,15217822000,0,60764752000,39452848000,1001576000,83357551000,91731184000,-72863652000,45857895000,0,0,7029949,6416895,91.2798116962121,89577,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Commonwealth%20of%20Massachusetts/MA%20Commonwealth%20of%20Massachusetts%202022.pdf"
"130","PA","Pennsylvania",37697,"42000",2022,"pennsylvania","General Purpose",76883947000,20465022000,12550399000,0,19492810000,0,98197157000,44944395000,962177000,108003747000,124984855000,0,15148106000,0,0,13002689,9941070,76.4538903458512,68931,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Commonwealth%20of%20Pennsylvania/PA%20Commonwealth%20of%20Pennsylvania%202022.pdf"
"131","RI","Rhode Island",38202,"44000",2022,"rhode island","General Purpose",8946041000,2535018000,2837608000,7256000,211355000,18381000,10912345000,5425541000,98630000,11750228000,12991181000,-4510563000,3012221000,0,0,1097371,999191,91.0524987265111,73324,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/RI/State%20of%20Rhode%20Island/RI%20State%20of%20Rhode%20Island%202022.pdf"
"132","AZ","Arizona",40623,"04000",2022,"arizona","General Purpose",24785156000,7287368000,4005498000,0,1158418000,123957000,71928237000,23549222000,513983000,54175737000,62720722000,0,5738395000,0,163705000,7151507,6385230,89.2851599566077,68967,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/State%20of%20Arizona/AZ%20State%20of%20Arizona%202022.pdf"
"133","VT","Vermont",39343,"50000",2022,"vermont","General Purpose",7965341237,1870596466,2512066064,0,2738757616,0,7833710631,3855588836,47957346,7972305295,8614197245,0,628865865,0,0,643085,225850,35.1202111100226,72415,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VT/State%20of%20Vermont/VT%20State%20of%20Vermont%202022.pdf"
"134","TN","Tennessee",38453,"47000",2022,"tennessee","General Purpose",11804020000,7597871000,0,488630000,1176636000,0,65840759000,28858494000,349798000,39696980000,47122100000,0,1695430000,0,89563000,6910786,4577282,66.2333667108485,59698,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/State%20of%20Tennessee/TN%20State%20of%20Tennessee%202022.pdf"
"135","WA","Washington",39528,"53000",2022,"washington","General Purpose",94852592000,12559167000,956169000,10878819000,6467340000,0,133313411000,45683717000,988504000,80919363000,82670407000,0,28202688000,0,2786000,7705247,6424035,83.3718458807667,84155,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/State%20of%20Washington/WA%20State%20of%20Washington%202022.pdf"
"136","WI","Wisconsin",39818,"55000",2022,"wisconsin","General Purpose",28179045000,9503899000,0,2293688000,1466836000,285598000,65787156000,26468106000,2741890000,46518632000,52248197000,-2812180000,12460879000,0,73448000,5893725,3953691,67.0831383517162,67150,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/State%20of%20Wisconsin/WI%20State%20of%20Wisconsin%202022.pdf"
"137","WY","Wyoming",40122,"56000",2022,"wyoming","General Purpose",10722590497,7412305944,346254457,3044511,513331130,0,33353716015,31462321705,60546496,4931335715,4565888495,0,8110475,0,0,576837,357750,62.017748083994,66508,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WY/State%20of%20Wyoming/WY%20State%20of%20Wyoming%202022.pdf"
"138","VA","Virginia",39392,"51000",2022,"virginia","General Purpose",35033174000,16777683000,2823571000,0,1063130000,0,83380609000,28736022000,347462000,64922221000,73504448000,0,8126356000,188420000,0,8631384,6528313,75.6345238827615,80926,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Commonwealth%20of%20Virginia/VA%20Commonwealth%20of%20Virginia%202022.pdf"
"139","OR","Oregon",37525,"41000",2022,"oregon","General Purpose",23903290000,3434804000,2894714000,0,92753000,125004000,52967190000,27554509000,343425000,42044408000,47148999000,0,12181796000,298193000,NA,4237291,3410984,80.4998329107328,71441,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/State%20of%20Oregon/OR%20State%20of%20Oregon%202022.pdf"
"140","HI","Hawaii",71062,"15000",2022,"hawaii","General Purpose",28246474000,2752439000,6323283000,0,5415988000,0,28081002000,3753629000,292276000,16304638000,18691011000,-9930288000,12472443000,NA,NA,1455273,1252450,86.0630081957244,85547,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/HI/State%20of%20Hawaii/HI%20State%20of%20Hawaii%202022.pdf"
