"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","bonds_outstanding","loans_outstanding","notes_outstanding","population","urban_pop","pct_urban_pop","median_hh_income_21","url"
"66","TX","Texas",1265423,"48201",2020,"harris county","General Purpose",8947139580,660408855,470596852,134778,2733774269,0,20564102118,0,48806862,3599520889,4137326161,-690677178,4440922478,33287159,554942000,4731129,4677507,0.988662786703853,63539,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202020.pdf"
"67","TX","Texas",197572,"48215",2020,"hidalgo county","General Purpose",669328010,146732237,47598461,0,47475188,0,1096912705,0,13237379,629203305,639773050,0,402678061,0,159799,870796,793236,0.910947758391605,44260,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Hidalgo%20County/TX%20Hidalgo%20County%202020.pdf"
"68","NC","North Carolina",36674,"37183",2020,"wake county","General Purpose",3533852433,289701442,115220710,1917781,415753783,0,2143000000,0,16515621,1712110168,1689602194,0,2384388875,0,275320595,1129393,1071162,0.94842616941589,91558,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Wake%20County/NC%20Wake%20County%202020.pdf"
"69","TX","Texas",38621,"48085",2020,"collin county","General Purpose",665516189,116609392,0,32523900,0,0,1391403083,0,9374000,380118732,451872776,319273263,537131000,0,0,1066465,999005,0.938504319071083,102119,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Collin%20County/TX%20Collin%20County%202020.pdf"
"70","TX","Texas",38622,"48113",2020,"dallas county","General Purpose",942867000,285802000,156475000,0,228011000,0,2327500000,0,40641000,1018668000,1062432000,-123646,148618000,0,0,2611491,2598426,0.994217419368909,63549,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas%20County/TX%20Dallas%20County%202020.pdf"
"71","TX","Texas",44488,"48121",2020,"denton county","General Purpose",920520035,74805984,43366444,0,124544261,0,815898433,0,9411703,358519043,417144223,-430498605,622601643,0,45790000,906405,841126,0.927962913521516,98027,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Denton%20County/TX%20Denton%20County%202020.pdf"
"72","TX","Texas",38624,"48141",2020,"el paso county","General Purpose",422205749,51725969,108703516,0,48906739,0,489205595,0,36103511,383317429,382317073,-81094174,165054091,4041146,0,865655,830826,0.95976350910349,50983,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/El%20Paso%20County/TX%20El%20Paso%20County%202020.pdf"
"73","NJ","New Jersey",35609,"34003",2020,"bergen county","General Purpose",1293974943,0,458269025,0,1209601242,0,188343132,0,25906823,774960411,813424414,0,690771000,926715,0,955746,954575,0.99878940958344,104777,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Bergen%20County/NJ%20Bergen%20County%202020.pdf"
"74","TX","Texas",38625,"48157",2020,"fort bend county","General Purpose",1449434641,155833372,47941506,0,597396893,0,2686984056,0,16744995,604058894,759862848,0,620942114,0,2259978,822779,783302,0.9520199227253,98070,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Fort%20Bend%20County/TX%20Fort%20Bend%20County%202020.pdf"
"75","NV","Nevada",82176,"32003",2020,"clark county","General Purpose",11263235204,925452056,2971365931,0,683532382,0,20823998043,0,303849498,4770538170,5146232160,0,5995657382,0,5400000,2265469,2236714,0.987310750438873,63735,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Clark%20County/NV%20Clark%20County%202020.pdf"
"76","TX","Texas",38639,"48339",2020,"montgomery county","General Purpose",1112577123,150264813,24066035,0,253594793,0,1632772308,0,15389794,544102225,556157482,0,648766931,0,0,620451,478509,0.77123764793865,87831,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Montgomery%20County/TX%20Montgomery%20County%202020.pdf"
"77","NJ","New Jersey",35620,"34017",2020,"hudson county","General Purpose",141205886,104034009,247717198,0,471436462,0,287209909,0,32690799,735243231,774659279,0,459672000,2143174,0,724857,724854,1,79159,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Hudson%20County/NJ%20Hudson%20County%202020.pdf"
"78","NJ","New Jersey",46288,"34025",2020,"monmouth county","General Purpose",54882073,54882073,179957990,0,473743040,0,259866838,0,0,602637348,635719596,0,390810000,0,19500000,643608,610605,0.948711574466102,107500,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Monmouth%20County/NJ%20Monmouth%20County%202020.pdf"
"79","NJ","New Jersey",35632,"34029",2020,"ocean county","General Purpose",981487997,0,320908683,0,0,0,284794695,0,0,575798142,607245768,0,455251000,1824093,0,637229,613695,0.96306822194219,75732,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Ocean%20County/NJ%20Ocean%20County%202020.pdf"
"80","NY","New York",35982,"36029",2020,"erie county","General Purpose",3025657000,237233000,289687000,0,1345295000,0,1853185000,0,33915000,1970097000,1883843000,-1749234000,923393000,0,125000000,954244,855868,0.896914390150864,63014,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Erie%20County/NY%20Erie%20County%202020.pdf"
"81","TX","Texas",38644,"48439",2020,"tarrant county","General Purpose",908700000,186900000,227323000,0,184230000,0,1108001000,0,50367000,717381000,816457000,-272985000,250717000,0,0,2110608,2084718,0.987718417162567,71399,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Tarrant%20County/TX%20Tarrant%20County%202020.pdf"
"82","NM","New Mexico",35908,"35001",2020,"bernalillo county","General Purpose",802443844,118220605,325383442,0,96053173,0,1196661005,0,40209486,446263842,492791899,-257591553,253320992,0,0,676438,649512,0.960185913394161,59723,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/Bernalillo%20County/NM%20Bernalillo%20County%202020.pdf"
"83","TX","Texas",1268559,"48453",2020,"travis county","General Purpose",2724331272,145211872,172394620,0,1125420726,0,2937537197,0,42497620,937768731,990562635,0,1185905970,0,0,1290209,1224251,0.948893494591486,84519,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Travis%20Texas%20County/TX%20Travis%20Texas%20County%202020.pdf"
"84","OH","Ohio",196354,"39049",2020,"franklin county","General Purpose",1539152000,119288000,485833000,0,330467000,1265000,3085636000,0,64635000,1358038000,1407426000,-210155000,486677000,28307000,4727000,1323800,1305636,0.986273678867086,66056,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Franklin%20County/OH%20Franklin%20County%202020.pdf"
"85","NY","New York",43310,"36055",2020,"monroe county","General Purpose",2108989000,328043000,271901000,0,608043000,0,1821604000,0,0,1663163000,1647068000,-980215000,805657000,0,53042000,759444,697775,0.918798382498752,66003,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Monroe%20County/NY%20Monroe%20County%202020.pdf"
"86","NY","New York",43010,"36059",2020,"nassau county","General Purpose",14455591000,831739000,918259000,0,6311284000,0,5335774000,0,465132000,3804405000,3431196000,0,3634275000,0,166425000,1395777,1389785,0.995709190742914,125118,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Nassau%20County/NY%20Nassau%20County%202020.pdf"
"87","OH","Ohio",36884,"39061",2020,"hamilton county","General Purpose",2670799000,189713000,741809000,17322000,218552000,0,4467828000,0,62610000,1430020000,1445009000,0,1060334000,388663000,0,830625,810853,0.976179784479178,64087,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Hamilton%20County/OH%20Hamilton%20County%202020.pdf"
"88","TX","Texas",44495,"48491",2020,"williamson county","General Purpose",1352794743,92763816,55619549,0,59226881,0,1891803542,0,6093347,389341953,507231383,0,1139091150,0,0,609010,553276,0.908473819285833,96653,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Williamson%20County/TX%20Williamson%20County%202020.pdf"
"89","UT","Utah",39288,"49035",2020,"salt lake county","General Purpose",958229946,163875936,75995899,0,95202533,0,1898668886,0,28954974,1228904482,1332987995,82520007,504958525,0,70682811,1185236,1177043,0.993085776865068,80676,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/Salt%20Lake%20County/UT%20Salt%20Lake%20County%202020.pdf"
"90","UT","Utah",39292,"49049",2020,"utah county","General Purpose",328192274,59635967,24085947,0,8261379,0,836417646,0,6177350,71794472,332859563,85121812,227586021,0,0,659392,631512,0.957708458763207,86597,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/Utah%20County/UT%20Utah%20County%202020.pdf"
"91","OH","Ohio",36874,"39035",2020,"cuyahoga county","General Purpose",2415923380,133324213,574879699,0,392822866,391753,3312805152,0,35404475,1491968669,1522380010,0,775336653,14215024,0,1264813,1257664,0.994344636417758,55250,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cuyahoga%20County/OH%20Cuyahoga%20County%202020.pdf"
"92","VA","Virginia",230306,"51059",2020,"fairfax county","General Purpose",7213251402,602285356,1838029525,0,136090113,0,11114469361,0,153611412,5533259664,5484428195,0,3890750316,0,439073057,1150305,1132574,0.984582403510709,133845,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Fairfax%20County/VA%20Fairfax%20County%202020.pdf"
"93","WA","Washington",42969,"53033",2020,"king county","General Purpose",7102405000,890960000,451611000,76450000,106619000,0,14914538000,0,208868000,4263206000,5016201000,1553755000,4638440000,247287000,0,2269667,2194904,0.9670565169022,110351,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/King%20County/WA%20King%20County%202020.pdf"
"94","WA","Washington",42923,"53053",2020,"pierce county","General Purpose",758885000,91501000,74544000,25299000,87223000,0,2802000000,0,29046000,858400000,938767000,208087000,401002000,60660000,0,921137,858662,0.932183296603085,85492,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Pierce%20County/WA%20Pierce%20County%202020.pdf"
"95","WA","Washington",39536,"53061",2020,"snohomish county","General Purpose",658828081,129803339,64783002,21308309,4929447,0,2344961772,0,40160179,770069215,854744997,0,381579057,5991294,0,827947,730291,0.882039767765717,99650,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Snohomish%20County/WA%20Snohomish%20County%202020.pdf"
"96","WI","Wisconsin",44624,"55079",2020,"milwaukee county","General Purpose",2876921000,122753000,594769000,0,1415115000,0,1986050000,0,41454000,1044498000,1171061000,0,640761000,0,0,939495,936887,0.997230409296969,56417,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/Milwaukee%20County/WI%20Milwaukee%20County%202020.pdf"
"97","TX","Texas",38625,"48157",2021,"fort bend county","General Purpose",1661443258,168264845,78846469,0,634919158,0,3378966132,0,13151666,665679723,1166565573,-332558754,633738483,0,24842978,822779,783302,0.9520199227253,98070,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Fort%20Bend%20County/TX%20Fort%20Bend%20County%202021.pdf"
"98","MO","Missouri",35117,"29189",2021,"st louis county","General Purpose",961302688,101822218,267696492,0,0,0,2199076860,0,42213747,846092409,1010714005,0,392975641,3130092,128693544,1004310,990523,0.986453877754264,72507,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/St.%20Louis%20County/MO%20St.%20Louis%20County%202021.pdf"
"99","OK","Oklahoma",37333,"40143",2021,"tulsa county","General Purpose",278870421,17493788,138553911,0,0,0,605024334,285147497,6589102,318341854,294612937,-38015464,95873271,0,554879,669272,634925,0.948670136071803,59232,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Tulsa%20County/OK%20Tulsa%20County%202021.pdf"
"100","OK","Oklahoma",159854,"40109",2021,"oklahoma county","General Purpose",442422773,103024442,9502733,0,308520735,0,309959369,187539296,6751498,188010498,163412031,-444465096,16519324,0,0,796567,735843,0.924086892747886,57890,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Oklahoma%20County/OK%20Oklahoma%20County%202021.pdf"
"101","AL","Alabama",1265667,"01073",2021,"jefferson county","General Purpose",2988585557,199430718,0,121961328,115072977,0,3684590182,0,24958157,807964115,802308405,0,29584998,0,0,674355,593276,0.879290847624426,55210,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AL/Jefferson%20County/AL%20Jefferson%20County%202021.pdf"
"102","NY","New York",43310,"36055",2021,"monroe county","General Purpose",1756290000,358055000,1546000,0,526739000,0,1906414000,0,37002000,1677291000,1799637000,-840479000,818181000,0,0,759444,697775,0.918798382498752,66003,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Monroe%20County/NY%20Monroe%20County%202021.pdf"
"103","NY","New York",43010,"36059",2021,"nassau county","General Purpose",14266585000,914106000,145322000,0,6580900000,0,6161833000,0,865455000,3451734000,3720412000,-10781187000,3754721000,0,535914000,1395777,1389785,0.995709190742914,125118,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Nassau%20County/NY%20Nassau%20County%202021.pdf"
"104","NY","New York",36016,"36119",2021,"westchester county","General Purpose",6416989725,742637351,18684807,0,4010990120,0,4706431888,0,53878487,2577009754,2688714437,-3691051428,1592899250,0,15252049,1004445,958924,0.954669040088326,109131,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Westchester%20County/NY%20Westchester%20County%202021.pdf"
"105","CA","California",31700,"06059",2021,"orange county","General Purpose",6559088000,993231000,3547702000,0,305411000,0,10340300000,0,189566000,4777762000,5596641000,0,625536000,384433000,37406000,3186979,3179027,0.997501717138026,100210,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Orange%20County/CA%20Orange%20County%202021.pdf"
"106","IL","Illinois",1035781,"17031",2021,"cook county","General Purpose",23004219360,1740684456,14984908546,0,2105154520,0,5642933604,0,119196084,6636292827,6797965119,-15516699569,3217601817,0,6871000,5275522,5272651,0.999452188884514,72063,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Cook%20County/IL%20Cook%20County%202021.pdf"
"107","CA","California",165557,"06013",2021,"contra costa county","General Purpose",2234279000,591573000,341498000,0,449556000,16235000,4119717000,0,105636000,3677028000,4254779000,-216381000,354714000,0,821000,1165927,1154266,0.989998516202129,110595,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Contra%20Costa%20County/CA%20Contra%20Costa%20County%202021.pdf"
"108","CA","California",149444,"06065",2021,"riverside county","General Purpose",8050732000,1482611000,2983082000,0,187718000,0,9381070000,0,310705000,4926875000,5709720000,0,1818732000,0,99798000,2418177,2285826,0.945265147207513,78690,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Riverside%20County/CA%20Riverside%20County%202021.pdf"
"109","CA","California",1267172,"06067",2021,"sacramento county","General Purpose",6246742000,722122000,2389783000,0,162324000,0,6520997000,0,150025000,3584057000,3732809000,0,2282057000,0,22523000,1585046,1547026,0.976007772600951,79611,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Sacramento%20County/CA%20Sacramento%20County%202021.pdf"
"110","CA","California",31709,"06071",2021,"san bernardino county","General Purpose",5537452000,696244000,3317265000,0,0,0,8000033000,5287235000,260905000,5014655000,5477185000,0,303382000,0,1171000,2181662,2064249,0.94618532544574,74218,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Bernardino%20County/CA%20San%20Bernardino%20County%202021.pdf"
"111","CA","California",31710,"06073",2021,"san diego county","General Purpose",7621970000,1342602000,4478532000,0,92006000,0,9566441000,0,140382000,5889572000,5933947000,0,950495000,2551000,0,3298635,3153671,0.956053627046832,90756,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Diego%20County/CA%20San%20Diego%20County%202021.pdf"
"112","CA","California",31712,"06077",2021,"san joaquin county","General Purpose",2216013213,287495573,1573255627,0,103570248,0,2839420628,0,46491000,1752992966,2008743593,0,7694000,0,1182000,779227,718832,0.922486599001839,79598,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Joaquin%20County/CA%20San%20Joaquin%20County%202021.pdf"
"113","CA","California",31677,"06019",2021,"fresno county","General Purpose",2458099000,324987000,1296105000,0,0,0,2576653000,0,57949000,1856333000,2063938000,0,640102000,56000,0,1008650,895029,0.88734987418877,63140,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Fresno%20County/CA%20Fresno%20County%202021.pdf"
"114","CA","California",31714,"06081",2021,"san mateo county","General Purpose",2309401000,553553000,831037000,0,58418000,0,4583619000,0,94613000,2177325000,2464709000,1687537000,708620000,0,2135000,764432,751407,0.982948346637155,131151,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Mateo%20County/CA%20San%20Mateo%20County%202021.pdf"
"115","IL","Illinois",32767,"17043",2021,"dupage county","General Purpose",379886584,129040318,78705628,104078,13474029,0,1517329363,0,33545404,463267491,596436283,81987874,117055475,5154533,0,932877,931125,0.998121938905129,99536,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Dupage%20County/IL%20Dupage%20County%202021.pdf"
"116","CA","California",31546,"06085",2021,"santa clara county","General Purpose",11018099000,2024400000,4769151000,0,1088627000,0,8801078000,0,396141000,7525256000,7369719000,-4093563000,2498605000,0,0,1936274,1910722,0.98681116524184,141161,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Santa%20Clara%20County/CA%20Santa%20Clara%20County%202021.pdf"
"117","CA","California",146252,"06029",2021,"kern county","General Purpose",2863851000,246475000,1984698000,0,18400000,0,3816873000,0,90470000,1789461000,2114198000,-2182000,200643000,12048000,0,909244,787826,0.866471264304608,57926,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Kern%20County/CA%20Kern%20County%202021.pdf"
"118","CA","California",149441,"06111",2021,"ventura county","General Purpose",2202431000,469649000,809287000,0,194562000,1858000,3837989000,0,108775000,2317724000,2448419000,0,324090000,11172000,29100000,843843,815432,0.966331414729991,95819,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Ventura%20County/CA%20Ventura%20County%202021.pdf"
"119","CA","California",31687,"06037",2021,"los angeles county","General Purpose",64141944000,6834441000,17394887000,0,29368129000,0,41203426000,0,2305374000,32179943000,31698208000,-35003556000,3090919000,521807000,0,10014042,9924789,0.991090481344684,77356,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Los%20Angeles%20County/CA%20Los%20Angeles%20County%202021.pdf"
"120","CO","Colorado",31951,"08005",2021,"arapahoe county","General Purpose",490947745,114619921,207654520,0,0,0,1363467784,0,19016823,413970137,418338834,0,126507164,0,1365582,655058,641552,0.979364037431114,84308,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Arapahoe%20County/CO%20Arapahoe%20County%202021.pdf"
"121","CO","Colorado",1266289,"08031",2021,"denver county","General Purpose",12287597000,926765000,1764486000,65973000,253829000,0,17112420000,0,178399000,3707999000,4128337000,0,8407267000,0,5031000,715538,715418,0.999854651569064,81262,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/Denver%20County/CO%20Denver%20County%202021.pdf"
"122","CO","Colorado",31965,"08041",2021,"el paso county","General Purpose",561363272,99419728,157726231,0,177433869,0,981104122,0,17618634,411539647,468200634,0,0,0,0,730402,655526,0.897495190958317,79094,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/El%20Paso%20County/CO%20El%20Paso%20County%202021.pdf"
"123","FL","Florida",32225,"12009",2021,"brevard county","General Purpose",655160577,142693690,127428928,0,27571556,0,2125716546,0,34509849,651278223,807729054,0,184118795,49593684,0,606603,583073,0.961195953921123,65280,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Brevard%20County/FL%20Brevard%20County%202021.pdf"
"124","FL","Florida",68695,"12011",2021,"broward county","General Purpose",6436431000,725175000,571574000,0,312871000,0,13464529000,0,143699000,2929638000,3569531000,0,4162669000,346030000,0,1944376,1944223,0.999921825779492,65536,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Broward%20County/FL%20Broward%20County%202021.pdf"
"125","OH","Ohio",36874,"39035",2021,"cuyahoga county","General Purpose",1740814356,100684272,413749034,8268140,0,49172412,3568225282,0,35823700,1061442195,1763123220,-279031586,717516534,14268942,0,1264813,1257664,0.994344636417758,55250,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cuyahoga%20County/OH%20Cuyahoga%20County%202021.pdf"
"126","FL","Florida",32237,"12057",2021,"hillsborough county","General Purpose",2651501000,433628000,398407000,0,140126000,0,13297672000,0,62553000,2384317000,2935269000,0,1405617000,0,119577000,1459773,1406155,0.963276890342398,65818,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hillsborough%20County/FL%20Hillsborough%20County%202021.pdf"
"127","FL","Florida",32242,"12071",2021,"lee county","General Purpose",1971942000,252454000,185941000,0,652769000,0,5477249000,0,33840000,1250695000,1471737000,0,691744000,0,99432000,760820,730937,0.960720115874672,66426,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Lee%20County/FL%20Lee%20County%202021.pdf"
"128","FL","Florida",69702,"12086",2021,"miami-dade county","General Purpose",25973866000,1896558000,1434132000,36837000,745948000,0,30916783000,0,872382000,10107900000,10375967000,0,18977109000,203610000,15001000,2701762,2678436,0.991364540317503,58905,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Miami-Dade%20County/FL%20Miami-Dade%20County%202021.pdf"
"129","TX","Texas",1265423,"48201",2021,"harris county","General Purpose",10515266381,1035427458,725190179,114259,3473489714,0,21172043513,0,47393178,4496693342,4159884770,0,4898632352,27921034,297792000,4731129,4677507,0.988662786703853,63539,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202021.pdf"
"130","FL","Florida",32251,"12095",2021,"orange county","General Purpose",2535663033,547868101,412121992,0,39509605,1672149,10138066858,0,96931109,2782752215,3161702697,291375361,1206791955,90401022,2885000,1429901,1396338,0.97652296511384,64579,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Orange%20County/FL%20Orange%20County%202021.pdf"
"131","IL","Illinois",1036299,"17097",2021,"lake county","General Purpose",389533644,134600460,0,39077298,18696673,0,2005498725,0,21258332,436713723,541263230,172866812,198971379,0,0,714351,704232,0.985847115247318,95895,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Lake%20County/IL%20Lake%20County%202021.pdf"
"132","FL","Florida",1266402,"12099",2021,"palm beach county","General Purpose",2867589031,406205108,572344587,0,435910997,0,7347239518,0,223999139,2537122095,3078026083,0,861355671,24056229,50372911,1492198,1479525,0.991511810485387,70024,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Palm%20Beach%20County/FL%20Palm%20Beach%20County%202021.pdf"
"133","GA","Georgia",1266590,"13067",2021,"cobb county","General Purpose",1595747561,188056148,557302031,0,154309832,0,6825741061,0,35437156,1085394612,1273760842,-447757472,538651429,0,98248079,766160,766109,0.99994779083442,87532,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/Cobb%20County/GA%20Cobb%20County%202021.pdf"
"134","FL","Florida",32255,"12103",2021,"pinellas county","General Purpose",1500671306,281115726,229726672,0,717811753,0,5453963984,0,70551389,1400788919,1718783889,-271506900,0,0,115509521,959103,957280,0.998095103048982,61851,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Pinellas%20County/FL%20Pinellas%20County%202021.pdf"
"135","FL","Florida",1268842,"12105",2021,"polk county","General Purpose",990797933,228272310,155096480,0,186387615,0,5127499654,0,19533070,776750167,1019623557,0,232261524,0,80752000,725041,646127,0.891153113043862,56344,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Polk%20County/FL%20Polk%20County%202021.pdf"
"136","GA","Georgia",32445,"13089",2021,"dekalb county","General Purpose",2745535000,307546000,717694000,0,609092000,0,4407776000,0,42898000,1060916000,1289439000,0,878306000,101512000,6854000,764386,763175,0.998420946594765,70756,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/Dekalb%20County/GA%20Dekalb%20County%202021.pdf"
"137","GA","Georgia",169817,"13121",2021,"fulton county","General Purpose",3210861000,139989000,228976000,0,1710105000,0,3265319000,0,45814000,1065145000,1128994000,-1174017000,1013834000,0,0,1066702,1059965,0.993676819379213,82820,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/Fulton%20County/GA%20Fulton%20County%202021.pdf"
"138","GA","Georgia",198256,"13135",2021,"gwinnett county","General Purpose",1357118000,242852000,135727000,0,10373000,0,9532180000,0,39759000,1301235000,1690553000,0,652697000,0,28299000,957027,952537,0.995271988648593,75021,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/Gwinnett%20County/GA%20Gwinnett%20County%202021.pdf"
"139","OH","Ohio",196354,"39049",2021,"franklin county","General Purpose",1213345000,227954000,393456000,0,0,46762000,3404567000,0,66892000,1053702000,1507973000,76890000,468805000,29259000,4151000,1323800,1305636,0.986273678867086,66056,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Franklin%20County/OH%20Franklin%20County%202021.pdf"
"140","OH","Ohio",36884,"39061",2021,"hamilton county","General Purpose",2164060000,333244000,239988000,3564000,0,59749000,4796424000,0,60701000,1016816000,1461511000,54526000,1086534000,374516000,0,830625,810853,0.976179784479178,64087,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Hamilton%20County/OH%20Hamilton%20County%202021.pdf"
"141","IL","Illinois",32790,"17197",2021,"will county","General Purpose",641931750,112161000,44960011,0,53068222,0,1491889542,0,27682022,355212810,449231264,0,391141883,0,0,696362,662409,0.951251875839191,93994,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Will%20County/IL%20Will%20County%202021.pdf"
"142","MI","Michigan",34271,"26081",2021,"kent county","General Purpose",327844737,110727743,0,87473853,19822380,0,960618517,0,10059586,352782608,424398985,0,133421875,0,19900000,657984,551457,0.838113664065753,71933,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Kent%20County/MI%20Kent%20County%202021.pdf"
